Time,Status,Pressure,Temperature,BMP Altitude,Max Altitude,Accel_X,Accel_Y,Accel_Z,Rotation_X,Rotation_Y,Rotation_Z,Latitude,Longitude,GPS Altitude,Voltage
1296090,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.4434243440628052,10.61932373046875,0.12043346464633942,218.4912567138672,-2.35037899017334,88.15364837646484,32.939212799072266,-106.9118881225586,1396.5999755859375,3.950000047683716
1296110,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.4528786838054657,10.647809982299805,0.1108299046754837,218.4918975830078,-2.3543765544891357,88.15699005126953,32.939212799072266,-106.9118881225586,1396.5999755859375,3.950000047683716
1296130,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.42451563477516174,10.671547889709473,0.12043346464633942,218.4905242919922,-2.338597536087036,88.1456298828125,32.939212799072266,-106.9118881225586,1396.5999755859375,3.947999954223633
1296155,1,85592.8671875,22.8799991607666,1400.769775390625,1400.769775390625,0.4292428195476532,10.62881851196289,0.1108299046754837,218.49664306640625,-2.3363826274871826,88.15254974365234,32.939212799072266,-106.9118881225586,1396.5999755859375,3.946000099182129
1296216,1,85592.8671875,22.8799991607666,1400.769775390625,1400.769775390625,0.4292428195476532,10.61932373046875,0.1481325477361679,218.4986114501953,-2.3224220275878906,88.1423568725586,32.939212799072266,-106.9118881225586,1396.5999755859375,3.950000047683716
1296240,1,85592.8671875,22.8799991607666,1400.769775390625,1400.769775390625,0.4765145480632782,10.600332260131836,0.12523524463176727,218.498779296875,-2.33465838432312,88.14278411865234,32.939212799072266,-106.9118881225586,1396.5999755859375,3.950000047683716
1296270,1,85592.8671875,22.8799991607666,1400.769775390625,1400.769775390625,0.45760586857795715,10.643062591552734,0.11563169211149216,218.49884033203125,-2.320955991744995,88.14341735839844,32.939212799072266,-106.9118881225586,1396.5999755859375,3.950000047683716
1296290,1,85592.8671875,22.8799991607666,1400.769775390625,1400.769775390625,0.44815149903297424,10.614575386047363,0.12043346464633942,218.49916076660156,-2.3262245655059814,88.15631103515625,32.939212799072266,-106.9118881225586,1396.5999755859375,3.9539999961853027
1296310,1,85592.8671875,22.8799991607666,1400.769775390625,1400.769775390625,0.4292428195476532,10.524368286132812,0.10602813214063644,218.50051879882812,-2.3238799571990967,88.16461181640625,32.939212799072266,-106.9118881225586,1396.5999755859375,3.947999954223633
1296340,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.47178739309310913,10.576594352722168,0.12523524463176727,218.4990234375,-2.3493452072143555,88.16972351074219,32.939212799072266,-106.9118881225586,1396.5999755859375,3.950000047683716
1296360,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.4292428195476532,10.62881851196289,0.15289856493473053,218.4994659423828,-2.349818468093872,88.1676254272461,32.939212799072266,-106.9118881225586,1396.5999755859375,3.947999954223633
1296380,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.44815149903297424,10.643062591552734,0.12043346464633942,218.49964904785156,-2.350656032562256,88.18302154541016,32.939212799072266,-106.9118881225586,1396.699951171875,3.9539999961853027
1296410,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.4197884500026703,10.652557373046875,0.15766456723213196,218.50013732910156,-2.33198881149292,88.17882537841797,32.939212799072266,-106.9118881225586,1396.699951171875,3.950000047683716
1296430,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.43396997451782227,10.609827041625977,0.1108299046754837,218.49868774414062,-2.3231756687164307,88.1661376953125,32.939212799072266,-106.9118881225586,1396.699951171875,3.950000047683716
